funcionario_id;nome_completo;genero;idade;cidade;uf;departamento_id;cargo;senioridade;modelo_trabalho;data_admissao;salario_atual;status;data_desligamento;tipo_desligamento;motivo_desligamento
183;Fernando Vieira Silva;M;46;Campinas;SP;7;Junior de Suporte Tecnico;Junior;Remoto;2019-06-18;4920.22;Ativo;;;
184;Luciana Santos Ferreira;F;37;Fortaleza;CE;2;Junior de Dados & Analytics;Junior;Presencial;2022-03-04;4780.95;Ativo;;;
185;Patricia Ferreira Vieira;F;26;Salvador;BA;12;Pleno de Administrativo;Pleno;Hibrido;2020-01-03;6821.29;Ativo;;;
186;Juliana Lopes Ribeiro;F;34;Salvador;BA;3;Estagiario de Produto;Estagiario;Hibrido;2018-01-01;2324.05;Ativo;;;
187;Aline Dias Souza;F;29;Belo Horizonte;MG;12;Pleno de Administrativo;Pleno;Remoto;2020-03-02;6946.38;Ativo;;;
188;Vanessa Nascimento Lopes;F;33;Porto Alegre;RS;9;Pleno de Recursos Humanos;Pleno;Remoto;2022-11-13;7356.77;Desligado;2024-03-01;Involuntario;Reducao de quadro
189;Natalia Santos Almeida;F;33;Rio de Janeiro;RJ;2;Pleno de Dados & Analytics;Pleno;Hibrido;2024-08-12;6168.65;Ativo;;;
190;Patricia Costa Souza;F;32;Salvador;BA;12;Senior de Administrativo;Senior;Hibrido;2022-07-18;14176.91;Ativo;;;
191;Gustavo Almeida Carvalho;M;30;Sao Paulo;SP;1;Estagiario de Engenharia de Software;Estagiario;Hibrido;2022-01-02;2277.54;Desligado;2024-01-16;Voluntario;Insatisfacao salarial
192;Daniela Lopes Rocha;F;34;Fortaleza;CE;8;Especialista de Operacoes;Especialista;Remoto;2024-07-23;18029.59;Desligado;2024-09-25;Voluntario;Nova oportunidade de mercado
193;Guilherme Fernandes Rodrigues;M;30;Porto Alegre;RS;5;Junior de Marketing;Junior;Remoto;2023-08-01;3533.9;Desligado;2024-04-06;Voluntario;Motivos pessoais/familiares
194;Camila Silva Rocha;F;35;Brasilia;DF;6;Pleno de Customer Success;Pleno;Remoto;2018-03-01;9409.68;Ativo;;;
195;Rafael Gomes Fernandes;M;36;Sao Paulo;SP;11;Pleno de Juridico;Pleno;Remoto;2022-01-10;6209.01;Ativo;;;
196;Juliana Pereira Souza;F;36;Fortaleza;CE;6;Junior de Customer Success;Junior;Remoto;2023-05-27;3781.61;Ativo;;;
197;Matheus Lopes Nascimento;M;34;Porto Alegre;RS;2;Senior de Dados & Analytics;Senior;Hibrido;2018-01-20;9842.12;Ativo;;;
198;Vanessa Lopes Lopes;F;29;Curitiba;PR;4;Senior de Comercial;Senior;Hibrido;2023-07-31;9919.32;Ativo;;;
199;Natalia Rodrigues Martins;F;19;Curitiba;PR;10;Pleno de Financeiro;Pleno;Remoto;2021-06-12;6381.13;Ativo;;;
200;Lucas Lima Carvalho;M;42;Recife;PE;8;Senior de Operacoes;Senior;Hibrido;2022-10-30;13526.67;Ativo;;;
201;Maria Gomes Andrade;F;39;Porto Alegre;RS;10;Estagiario de Financeiro;Estagiario;Presencial;2019-08-01;2049.92;Ativo;;;
202;Fernanda Almeida Fernandes;F;29;Fortaleza;CE;9;Pleno de Recursos Humanos;Pleno;Hibrido;2019-12-31;8318.52;Ativo;;;
203;Aline Fernandes Fernandes;F;22;Salvador;BA;8;Pleno de Operacoes;Pleno;Hibrido;2023-11-10;8008.44;Ativo;;;
204;Aline Alves Nascimento;F;20;Curitiba;PR;6;Coordenador de Customer Success;Coordenador;Remoto;2019-07-22;12889.07;Ativo;;;
205;Beatriz Carvalho Santos;F;35;Recife;PE;7;Senior de Suporte Tecnico;Senior;Presencial;2021-10-06;14027.38;Desligado;2024-04-03;Voluntario;Motivos pessoais/familiares
206;Renata Dias Rocha;F;43;Belo Horizonte;MG;2;Senior de Dados & Analytics;Senior;Hibrido;2023-09-14;13756.48;Ativo;;;
207;Ana Rodrigues Soares;F;27;Brasilia;DF;12;Estagiario de Administrativo;Estagiario;Hibrido;2020-02-08;2481.15;Ativo;;;
208;Camila Almeida Souza;F;31;Florianopolis;SC;2;Senior de Dados & Analytics;Senior;Hibrido;2020-04-01;11824.46;Ativo;;;
209;Maria Andrade Rodrigues;F;28;Salvador;BA;3;Junior de Produto;Junior;Remoto;2019-02-27;4588.99;Ativo;;;
210;Lucas Lopes Lima;M;35;Recife;PE;2;Senior de Dados & Analytics;Senior;Remoto;2021-07-08;10063.84;Ativo;;;
211;Juliana Costa Dias;F;39;Florianopolis;SC;3;Estagiario de Produto;Estagiario;Hibrido;2022-08-07;1899.52;Ativo;;;
212;Aline Rocha Nascimento;F;38;Fortaleza;CE;10;Estagiario de Financeiro;Estagiario;Hibrido;2022-11-12;2387.3;Ativo;;;
213;Ricardo Oliveira Pereira;M;21;Campinas;SP;2;Pleno de Dados & Analytics;Pleno;Presencial;2022-12-09;6414.72;Ativo;;;
214;Beatriz Andrade Oliveira;F;29;Salvador;BA;1;Senior de Engenharia de Software;Senior;Hibrido;2020-02-29;12258.34;Ativo;;;
215;Gabriel Almeida Ferreira;M;22;Goiania;GO;6;Pleno de Customer Success;Pleno;Remoto;2019-09-17;9072.95;Ativo;;;
216;Maria Santos Costa;F;36;Sao Paulo;SP;7;Senior de Suporte Tecnico;Senior;Hibrido;2020-11-22;12977.55;Ativo;;;
217;Bruna Ribeiro Carvalho;F;29;Belo Horizonte;MG;3;Coordenador de Produto;Coordenador;Hibrido;2023-02-07;12679.82;Ativo;;;
218;Leonardo Carvalho Vieira;M;28;Campinas;SP;4;Pleno de Comercial;Pleno;Remoto;2018-12-30;7923.62;Ativo;;;
219;Rafael Ferreira Oliveira;M;31;Brasilia;DF;9;Pleno de Recursos Humanos;Pleno;Hibrido;2022-08-24;7972.81;Ativo;;;
220;Daniela Dias Pereira;F;26;Fortaleza;CE;9;Junior de Recursos Humanos;Junior;Hibrido;2023-05-05;5378.11;Ativo;;;
221;Felipe Almeida Rocha;M;28;Porto Alegre;RS;6;Senior de Customer Success;Senior;Remoto;2019-06-27;12894.87;Ativo;;;
222;Patricia Dias Silva;F;31;Fortaleza;CE;7;Especialista de Suporte Tecnico;Especialista;Remoto;2021-01-11;17903.51;Ativo;;;
223;Natalia Ferreira Oliveira;F;33;Fortaleza;CE;6;Especialista de Customer Success;Especialista;Hibrido;2018-02-09;13177.02;Desligado;2024-11-28;Voluntario;Mudanca de carreira
224;Vanessa Nascimento Lima;F;21;Fortaleza;CE;8;Senior de Operacoes;Senior;Remoto;2019-05-21;14629.91;Ativo;;;
225;Amanda Martins Lopes;F;38;Rio de Janeiro;RJ;2;Especialista de Dados & Analytics;Especialista;Presencial;2018-03-30;18491.54;Ativo;;;
226;Marcelo Vieira Ribeiro;M;38;Brasilia;DF;11;Pleno de Juridico;Pleno;Remoto;2022-02-21;7750.28;Ativo;;;
227;Carolina Silva Dias;F;20;Salvador;BA;12;Pleno de Administrativo;Pleno;Hibrido;2021-07-27;9234.09;Ativo;;;
228;Maria Vieira Dias;F;43;Goiania;GO;10;Junior de Financeiro;Junior;Remoto;2021-09-14;3999.91;Ativo;;;
229;Ricardo Andrade Lopes;M;39;Porto Alegre;RS;3;Junior de Produto;Junior;Presencial;2018-07-16;4137.22;Ativo;;;
230;Ricardo Ribeiro Pereira;M;28;Campinas;SP;10;Pleno de Financeiro;Pleno;Hibrido;2022-08-28;8136.91;Ativo;;;
231;Ricardo Lima Dias;M;24;Goiania;GO;11;Pleno de Juridico;Pleno;Hibrido;2023-01-24;7208.3;Ativo;;;
232;Gabriel Rocha Rocha;M;37;Sao Paulo;SP;5;Estagiario de Marketing;Estagiario;Hibrido;2019-07-09;2073.72;Ativo;;;
233;Priscila Santos Vieira;F;39;Recife;PE;4;Pleno de Comercial;Pleno;Remoto;2021-09-06;9046.84;Desligado;2024-08-09;Voluntario;Insatisfacao salarial
234;Rodrigo Costa Andrade;M;46;Salvador;BA;6;Senior de Customer Success;Senior;Remoto;2022-03-24;14732.93;Ativo;;;
235;Bruno Rodrigues Fernandes;M;25;Recife;PE;3;Senior de Produto;Senior;Hibrido;2023-06-22;12168.02;Ativo;;;
236;Larissa Lima Lopes;F;43;Porto Alegre;RS;4;Pleno de Comercial;Pleno;Hibrido;2019-06-10;6054.28;Desligado;2024-06-23;Voluntario;Mudanca de carreira
237;Eduardo Oliveira Rodrigues;M;36;Curitiba;PR;8;Estagiario de Operacoes;Estagiario;Hibrido;2023-01-16;2112.47;Ativo;;;
238;Natalia Ribeiro Oliveira;F;35;Salvador;BA;5;Junior de Marketing;Junior;Remoto;2020-12-11;3597.32;Ativo;;;
239;Guilherme Fernandes Souza;M;19;Fortaleza;CE;12;Junior de Administrativo;Junior;Remoto;2024-04-12;5280.82;Ativo;;;
240;Patricia Vieira Martins;F;34;Campinas;SP;12;Senior de Administrativo;Senior;Hibrido;2020-03-03;10990.18;Ativo;;;
241;Camila Dias Pereira;F;29;Fortaleza;CE;11;Senior de Juridico;Senior;Remoto;2019-10-29;10995.7;Ativo;;;
242;Ricardo Fernandes Costa;M;22;Brasilia;DF;12;Pleno de Administrativo;Pleno;Remoto;2023-05-08;9441.57;Ativo;;;
243;Lucas Rocha Almeida;M;29;Goiania;GO;1;Senior de Engenharia de Software;Senior;Hibrido;2021-07-22;11859.42;Ativo;;;
244;Vanessa Souza Rodrigues;F;28;Sao Paulo;SP;10;Senior de Financeiro;Senior;Presencial;2023-07-17;14467.02;Ativo;;;
245;Rodrigo Lopes Souza;M;31;Rio de Janeiro;RJ;2;Estagiario de Dados & Analytics;Estagiario;Presencial;2022-11-19;1812.0;Ativo;;;
246;Gustavo Rodrigues Martins;M;30;Fortaleza;CE;4;Junior de Comercial;Junior;Remoto;2022-09-04;4776.64;Desligado;2024-07-30;Voluntario;Mudanca de carreira
247;Luciana Andrade Andrade;F;29;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Remoto;2024-07-24;9289.76;Ativo;;;
248;Camila Lopes Barbosa;F;38;Salvador;BA;9;Senior de Recursos Humanos;Senior;Remoto;2019-11-27;13334.25;Ativo;;;
249;Ana Nascimento Ribeiro;F;40;Curitiba;PR;12;Estagiario de Administrativo;Estagiario;Hibrido;2021-02-22;1920.0;Ativo;;;
250;Priscila Pereira Ribeiro;F;43;Rio de Janeiro;RJ;7;Senior de Suporte Tecnico;Senior;Remoto;2022-11-10;10022.0;Desligado;2024-03-25;Involuntario;Reducao de quadro
251;Natalia Rocha Ribeiro;F;22;Sao Paulo;SP;4;Senior de Comercial;Senior;Remoto;2024-07-03;12816.72;Ativo;;;
252;Patricia Alves Souza;F;36;Fortaleza;CE;8;Pleno de Operacoes;Pleno;Hibrido;2019-03-01;8762.93;Ativo;;;
253;Bruno Rocha Rocha;M;31;Brasilia;DF;6;Pleno de Customer Success;Pleno;Hibrido;2024-09-28;7237.94;Desligado;2024-11-23;Involuntario;Baixo desempenho
254;Thiago Pereira Rodrigues;M;26;Brasilia;DF;10;Pleno de Financeiro;Pleno;Hibrido;2020-02-27;8731.95;Desligado;2024-03-04;Involuntario;Baixo desempenho
255;Gustavo Alves Vieira;M;34;Curitiba;PR;3;Gerente de Produto;Gerente;Hibrido;2018-04-24;24642.02;Ativo;;;
256;Thiago Rodrigues Barbosa;M;31;Sao Paulo;SP;6;Pleno de Customer Success;Pleno;Remoto;2018-10-23;8404.64;Ativo;;;
257;Fernanda Rodrigues Fernandes;F;34;Porto Alegre;RS;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2021-10-27;8256.61;Ativo;;;
258;Gabriel Dias Silva;M;27;Belo Horizonte;MG;2;Pleno de Dados & Analytics;Pleno;Remoto;2021-12-26;9161.17;Ativo;;;
259;Diego Pereira Vieira;M;40;Recife;PE;4;Junior de Comercial;Junior;Presencial;2019-09-23;3936.42;Ativo;;;
260;Rafael Lima Santos;M;28;Belo Horizonte;MG;11;Junior de Juridico;Junior;Hibrido;2024-07-22;4087.9;Ativo;;;
261;Tatiane Souza Andrade;F;36;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Remoto;2020-10-01;9498.45;Ativo;;;
262;Priscila Ribeiro Soares;F;33;Brasilia;DF;10;Pleno de Financeiro;Pleno;Hibrido;2021-10-23;6175.85;Ativo;;;
263;Eduardo Soares Pereira;M;29;Brasilia;DF;12;Pleno de Administrativo;Pleno;Hibrido;2020-08-16;6983.67;Ativo;;;
264;Leonardo Gomes Almeida;M;34;Campinas;SP;4;Pleno de Comercial;Pleno;Hibrido;2023-09-19;6231.58;Ativo;;;
265;Pedro Lopes Martins;M;26;Salvador;BA;9;Senior de Recursos Humanos;Senior;Remoto;2024-07-19;11246.52;Ativo;;;
266;Vinicius Nascimento Almeida;M;37;Rio de Janeiro;RJ;9;Pleno de Recursos Humanos;Pleno;Hibrido;2023-06-30;7214.1;Ativo;;;
267;Thiago Barbosa Rodrigues;M;29;Rio de Janeiro;RJ;7;Junior de Suporte Tecnico;Junior;Remoto;2019-11-21;3979.98;Ativo;;;
268;Guilherme Barbosa Rocha;M;26;Brasilia;DF;10;Especialista de Financeiro;Especialista;Remoto;2018-05-21;17904.45;Desligado;2024-03-18;Voluntario;Continuidade dos estudos
269;Renata Barbosa Soares;F;20;Porto Alegre;RS;3;Pleno de Produto;Pleno;Remoto;2018-10-30;7504.85;Ativo;;;
270;Tatiane Barbosa Carvalho;F;21;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Hibrido;2023-01-25;9158.45;Ativo;;;
271;Gustavo Andrade Alves;M;45;Salvador;BA;6;Pleno de Customer Success;Pleno;Hibrido;2024-10-11;7623.94;Desligado;2024-12-31;Voluntario;Insatisfacao salarial
272;Aline Almeida Martins;F;37;Salvador;BA;4;Gerente de Comercial;Gerente;Presencial;2020-12-24;20596.71;Ativo;;;
273;Thiago Carvalho Costa;M;29;Campinas;SP;11;Junior de Juridico;Junior;Remoto;2019-02-04;5291.77;Desligado;2024-07-22;Voluntario;Mudanca de carreira
274;Fernanda Dias Lopes;F;45;Rio de Janeiro;RJ;2;Junior de Dados & Analytics;Junior;Hibrido;2022-09-11;3908.49;Desligado;2024-06-02;Voluntario;Nova oportunidade de mercado
275;Lucas Carvalho Souza;M;30;Goiania;GO;9;Pleno de Recursos Humanos;Pleno;Remoto;2018-07-13;9284.69;Ativo;;;
276;Fernanda Fernandes Santos;F;34;Brasilia;DF;6;Junior de Customer Success;Junior;Hibrido;2022-09-03;4209.8;Ativo;;;
277;Camila Carvalho Ribeiro;F;30;Campinas;SP;9;Junior de Recursos Humanos;Junior;Presencial;2024-05-02;5272.36;Ativo;;;
278;Ana Gomes Barbosa;F;27;Porto Alegre;RS;4;Pleno de Comercial;Pleno;Remoto;2018-01-21;9127.58;Ativo;;;
279;Camila Vieira Soares;F;29;Curitiba;PR;11;Especialista de Juridico;Especialista;Remoto;2022-12-05;16356.43;Ativo;;;
280;Vinicius Pereira Souza;M;30;Recife;PE;8;Pleno de Operacoes;Pleno;Hibrido;2023-05-24;8167.7;Ativo;;;
281;Camila Lima Vieira;F;30;Curitiba;PR;8;Pleno de Operacoes;Pleno;Remoto;2018-11-26;9209.3;Ativo;;;
282;Natalia Barbosa Barbosa;F;22;Campinas;SP;3;Pleno de Produto;Pleno;Hibrido;2018-03-01;6570.57;Ativo;;;
283;Ricardo Dias Nascimento;M;35;Porto Alegre;RS;4;Estagiario de Comercial;Estagiario;Hibrido;2023-06-12;2208.28;Ativo;;;
284;Rafael Lima Nascimento;M;29;Porto Alegre;RS;12;Senior de Administrativo;Senior;Remoto;2019-05-06;10225.81;Desligado;2024-05-29;Voluntario;Mudanca de carreira
285;Maria Ferreira Rodrigues;F;27;Brasilia;DF;6;Junior de Customer Success;Junior;Remoto;2024-01-08;4164.0;Ativo;;;
286;Juliana Rodrigues Andrade;F;24;Campinas;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2020-10-26;8568.67;Ativo;;;
287;Lucas Andrade Soares;M;34;Curitiba;PR;1;Junior de Engenharia de Software;Junior;Remoto;2024-01-19;3722.27;Ativo;;;
288;Vanessa Almeida Costa;F;29;Belo Horizonte;MG;6;Estagiario de Customer Success;Estagiario;Hibrido;2021-01-27;2492.83;Ativo;;;
289;Carolina Andrade Costa;F;40;Brasilia;DF;8;Especialista de Operacoes;Especialista;Presencial;2022-10-06;14209.17;Ativo;;;
290;Pedro Rodrigues Ferreira;M;27;Brasilia;DF;6;Pleno de Customer Success;Pleno;Remoto;2023-05-26;6682.53;Ativo;;;
291;Lucas Lima Almeida;M;33;Campinas;SP;1;Especialista de Engenharia de Software;Especialista;Remoto;2018-01-14;18663.57;Desligado;2024-05-18;Voluntario;Motivos pessoais/familiares
292;Daniela Almeida Carvalho;F;49;Porto Alegre;RS;4;Junior de Comercial;Junior;Remoto;2018-04-24;4711.99;Ativo;;;
293;Leonardo Souza Ribeiro;M;29;Salvador;BA;5;Senior de Marketing;Senior;Hibrido;2022-05-19;13483.4;Ativo;;;
294;Rodrigo Dias Dias;M;19;Brasilia;DF;1;Especialista de Engenharia de Software;Especialista;Hibrido;2022-12-10;15439.54;Ativo;;;
295;Tatiane Dias Gomes;F;45;Sao Paulo;SP;6;Estagiario de Customer Success;Estagiario;Hibrido;2022-07-30;1990.37;Ativo;;;
296;Marcelo Barbosa Santos;M;33;Sao Paulo;SP;3;Especialista de Produto;Especialista;Hibrido;2020-10-12;16898.73;Ativo;;;
297;Rodrigo Alves Rodrigues;M;29;Porto Alegre;RS;2;Pleno de Dados & Analytics;Pleno;Remoto;2020-08-17;6297.7;Ativo;;;
298;Aline Souza Silva;F;33;Fortaleza;CE;2;Gerente de Dados & Analytics;Gerente;Remoto;2024-01-15;22441.04;Ativo;;;
299;Larissa Rodrigues Martins;F;40;Florianopolis;SC;8;Pleno de Operacoes;Pleno;Remoto;2022-10-17;6449.14;Ativo;;;
300;Leonardo Fernandes Dias;M;34;Recife;PE;2;Senior de Dados & Analytics;Senior;Hibrido;2021-05-27;13721.24;Ativo;;;
301;Marcelo Andrade Santos;M;26;Salvador;BA;6;Pleno de Customer Success;Pleno;Presencial;2021-04-12;8913.46;Desligado;2024-01-18;Voluntario;Nova oportunidade de mercado
302;Juliana Costa Vieira;F;26;Salvador;BA;9;Junior de Recursos Humanos;Junior;Remoto;2018-12-09;5454.06;Ativo;;;
303;Vanessa Gomes Souza;F;27;Salvador;BA;4;Junior de Comercial;Junior;Hibrido;2023-03-25;4851.33;Ativo;;;
304;Thiago Ferreira Barbosa;M;40;Fortaleza;CE;12;Pleno de Administrativo;Pleno;Hibrido;2021-07-01;6217.13;Ativo;;;
305;Juliana Carvalho Souza;F;19;Curitiba;PR;1;Senior de Engenharia de Software;Senior;Remoto;2024-08-07;14672.77;Ativo;;;
306;Luciana Martins Soares;F;27;Rio de Janeiro;RJ;12;Junior de Administrativo;Junior;Hibrido;2018-05-28;4968.73;Ativo;;;
307;Carolina Andrade Costa;F;38;Curitiba;PR;1;Especialista de Engenharia de Software;Especialista;Hibrido;2018-12-29;15377.88;Ativo;;;
308;Larissa Oliveira Soares;F;33;Campinas;SP;10;Junior de Financeiro;Junior;Presencial;2020-06-27;5082.82;Ativo;;;
309;Leonardo Soares Alves;M;36;Recife;PE;5;Gerente de Marketing;Gerente;Presencial;2019-01-12;18104.94;Ativo;;;
310;Fernanda Pereira Souza;F;24;Belo Horizonte;MG;12;Pleno de Administrativo;Pleno;Hibrido;2018-05-18;8253.85;Ativo;;;
311;Amanda Ferreira Barbosa;F;30;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Remoto;2023-06-04;8890.76;Ativo;;;
312;Rafael Rocha Lopes;M;37;Fortaleza;CE;4;Senior de Comercial;Senior;Hibrido;2023-10-16;13832.58;Ativo;;;
313;Luciana Rocha Rocha;F;42;Brasilia;DF;2;Pleno de Dados & Analytics;Pleno;Hibrido;2021-06-30;8937.01;Desligado;2024-01-26;Voluntario;Mudanca de carreira
314;Fernanda Almeida Oliveira;F;21;Fortaleza;CE;4;Pleno de Comercial;Pleno;Hibrido;2022-01-27;7579.18;Ativo;;;
315;Carolina Lima Vieira;F;36;Sao Paulo;SP;8;Especialista de Operacoes;Especialista;Hibrido;2022-08-25;13546.84;Ativo;;;
316;Tatiane Oliveira Gomes;F;31;Fortaleza;CE;11;Junior de Juridico;Junior;Remoto;2023-01-14;5413.44;Ativo;;;
317;Ana Santos Ribeiro;F;22;Porto Alegre;RS;11;Junior de Juridico;Junior;Hibrido;2022-05-05;5063.27;Ativo;;;
318;Lucas Barbosa Barbosa;M;28;Florianopolis;SC;8;Pleno de Operacoes;Pleno;Hibrido;2023-07-11;9423.77;Ativo;;;
319;Priscila Vieira Fernandes;F;28;Goiania;GO;7;Pleno de Suporte Tecnico;Pleno;Remoto;2022-04-11;7608.76;Ativo;;;
320;Eduardo Vieira Rocha;M;43;Curitiba;PR;10;Pleno de Financeiro;Pleno;Hibrido;2023-01-20;7240.32;Ativo;;;
321;Daniela Lopes Soares;F;36;Belo Horizonte;MG;8;Senior de Operacoes;Senior;Hibrido;2023-05-25;9638.6;Ativo;;;
322;Eduardo Souza Costa;M;32;Goiania;GO;12;Pleno de Administrativo;Pleno;Presencial;2018-06-03;7110.57;Ativo;;;
323;Leonardo Rocha Ferreira;M;28;Sao Paulo;SP;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2022-12-09;6213.16;Ativo;;;
324;Eduardo Almeida Soares;M;25;Florianopolis;SC;6;Especialista de Customer Success;Especialista;Remoto;2020-12-20;16581.67;Ativo;;;
325;Diego Ribeiro Gomes;M;33;Salvador;BA;12;Pleno de Administrativo;Pleno;Remoto;2019-03-24;6235.82;Ativo;;;
326;Aline Dias Barbosa;F;37;Sao Paulo;SP;6;Pleno de Customer Success;Pleno;Remoto;2024-06-13;8341.07;Desligado;2024-12-31;Involuntario;Reducao de quadro
327;Juliana Costa Souza;F;48;Florianopolis;SC;10;Junior de Financeiro;Junior;Presencial;2021-06-16;3776.25;Ativo;;;
328;Carolina Lima Andrade;F;21;Campinas;SP;1;Senior de Engenharia de Software;Senior;Hibrido;2020-08-02;9960.49;Ativo;;;
329;Thiago Oliveira Vieira;M;30;Campinas;SP;8;Pleno de Operacoes;Pleno;Hibrido;2020-03-01;6515.29;Ativo;;;
330;Diego Gomes Rocha;M;30;Goiania;GO;2;Junior de Dados & Analytics;Junior;Remoto;2018-03-06;4815.43;Ativo;;;
331;Fernanda Barbosa Nascimento;F;30;Rio de Janeiro;RJ;7;Senior de Suporte Tecnico;Senior;Presencial;2018-09-04;11005.34;Ativo;;;
332;Natalia Martins Rocha;F;35;Recife;PE;5;Especialista de Marketing;Especialista;Presencial;2020-04-10;13823.8;Ativo;;;
333;Leonardo Oliveira Rocha;M;37;Campinas;SP;2;Junior de Dados & Analytics;Junior;Remoto;2021-04-15;3607.27;Ativo;;;
334;Tatiane Ribeiro Silva;F;36;Recife;PE;11;Pleno de Juridico;Pleno;Presencial;2024-06-12;8775.72;Ativo;;;
335;Larissa Alves Costa;F;26;Fortaleza;CE;12;Pleno de Administrativo;Pleno;Hibrido;2022-10-22;9018.74;Ativo;;;
336;Felipe Rodrigues Rodrigues;M;19;Rio de Janeiro;RJ;11;Estagiario de Juridico;Estagiario;Remoto;2019-03-10;1978.95;Ativo;;;
337;Camila Soares Fernandes;F;28;Goiania;GO;3;Pleno de Produto;Pleno;Remoto;2024-03-10;7437.48;Ativo;;;
338;Thiago Barbosa Rodrigues;M;31;Brasilia;DF;3;Gerente de Produto;Gerente;Presencial;2020-05-21;22352.62;Desligado;2024-03-15;Voluntario;Motivos pessoais/familiares
339;Rafael Ferreira Nascimento;M;26;Brasilia;DF;3;Junior de Produto;Junior;Remoto;2019-08-16;4988.06;Ativo;;;
340;Eduardo Santos Carvalho;M;35;Recife;PE;11;Pleno de Juridico;Pleno;Remoto;2021-07-08;7554.64;Ativo;;;
341;Eduardo Barbosa Gomes;M;30;Goiania;GO;12;Especialista de Administrativo;Especialista;Remoto;2020-05-22;13584.2;Desligado;2024-05-27;Voluntario;Motivos pessoais/familiares
342;Gustavo Pereira Gomes;M;42;Fortaleza;CE;2;Junior de Dados & Analytics;Junior;Hibrido;2020-11-19;4611.1;Ativo;;;
343;Diego Dias Vieira;M;19;Fortaleza;CE;5;Junior de Marketing;Junior;Hibrido;2018-06-28;4769.81;Ativo;;;
344;Carolina Martins Soares;F;31;Florianopolis;SC;2;Junior de Dados & Analytics;Junior;Hibrido;2019-06-21;4380.14;Ativo;;;
345;Larissa Alves Barbosa;F;32;Belo Horizonte;MG;3;Senior de Produto;Senior;Remoto;2022-11-05;11949.99;Ativo;;;
346;Ana Rocha Lopes;F;40;Recife;PE;9;Pleno de Recursos Humanos;Pleno;Hibrido;2019-04-15;8775.95;Ativo;;;
347;Leonardo Souza Gomes;M;27;Rio de Janeiro;RJ;6;Senior de Customer Success;Senior;Presencial;2020-08-21;10097.75;Ativo;;;
348;Guilherme Almeida Soares;M;26;Belo Horizonte;MG;9;Especialista de Recursos Humanos;Especialista;Remoto;2018-06-24;16752.6;Ativo;;;
349;Juliana Pereira Almeida;F;39;Recife;PE;3;Coordenador de Produto;Coordenador;Remoto;2024-06-13;15946.59;Ativo;;;
350;Andre Santos Martins;M;22;Florianopolis;SC;6;Pleno de Customer Success;Pleno;Remoto;2023-11-26;6252.97;Ativo;;;
351;Beatriz Martins Oliveira;F;27;Recife;PE;3;Junior de Produto;Junior;Presencial;2019-02-13;4115.36;Ativo;;;
352;Joao Costa Souza;M;30;Goiania;GO;3;Senior de Produto;Senior;Remoto;2019-05-24;11158.05;Ativo;;;
353;Fernanda Rodrigues Santos;F;50;Porto Alegre;RS;6;Junior de Customer Success;Junior;Remoto;2019-04-26;4748.48;Ativo;;;
354;Fernanda Nascimento Lopes;F;32;Fortaleza;CE;4;Pleno de Comercial;Pleno;Presencial;2022-04-23;8778.77;Ativo;;;
355;Lucas Silva Lima;M;35;Curitiba;PR;10;Junior de Financeiro;Junior;Remoto;2021-05-08;3725.69;Desligado;2024-05-18;Voluntario;Insatisfacao salarial
356;Camila Gomes Pereira;F;34;Porto Alegre;RS;6;Senior de Customer Success;Senior;Remoto;2020-12-18;13167.02;Desligado;2024-01-09;Voluntario;Nova oportunidade de mercado
357;Felipe Carvalho Rocha;M;24;Brasilia;DF;1;Coordenador de Engenharia de Software;Coordenador;Hibrido;2022-06-26;15441.38;Desligado;2024-11-23;Voluntario;Motivos pessoais/familiares
358;Gabriel Lopes Barbosa;M;20;Florianopolis;SC;2;Junior de Dados & Analytics;Junior;Remoto;2019-11-24;4212.19;Ativo;;;
359;Leonardo Vieira Pereira;M;37;Goiania;GO;10;Especialista de Financeiro;Especialista;Hibrido;2019-11-01;17432.46;Ativo;;;
360;Rodrigo Carvalho Silva;M;36;Brasilia;DF;4;Pleno de Comercial;Pleno;Remoto;2019-02-24;7975.46;Ativo;;;
361;Beatriz Vieira Carvalho;F;34;Belo Horizonte;MG;7;Estagiario de Suporte Tecnico;Estagiario;Hibrido;2019-12-08;1974.17;Desligado;2024-09-22;Involuntario;Reducao de quadro
362;Leonardo Ribeiro Oliveira;M;32;Florianopolis;SC;1;Coordenador de Engenharia de Software;Coordenador;Remoto;2020-04-07;17535.87;Ativo;;;
363;Marcelo Lopes Santos;M;31;Campinas;SP;5;Junior de Marketing;Junior;Hibrido;2021-04-15;4062.7;Ativo;;;
364;Bruna Lima Andrade;F;28;Sao Paulo;SP;5;Estagiario de Marketing;Estagiario;Remoto;2018-10-25;1836.92;Desligado;2024-06-08;Involuntario;Reestruturacao da area
365;Diego Pereira Andrade;M;28;Campinas;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2020-10-17;9096.83;Ativo;;;
